;author_id;username;author_followers;author_description;author_location
24109;54964648;LuizFabianoRock;1189;🇧🇷👉🌟 Curitiba 🏡 Guarujá  🚫 Reservado🚂 Ferroviário⚽ Santos FC Glorioso Alvinegro! ⚪⚫🐳🎸 Rock and Roll🕹 Xbox One, PS2 & RPG🪐 Science ⛩ 日本の文化;Guarujá - São Paulo - Brasil
24111;2308872522;jorgesarmentojr;587;Cristão, músico;Brazil
24113;1041412736767471616;BombonaOficial;937;PATRIOTA,CONSERVADOR, FAMILIA, DEUS, PÁTRIA, LIBERDADE e ARMAMENTO!!;Laredo, TX
24114;1058485518084829184;vazaesquerdista;5068;Trago verdades com prints e vídeos.;Brasil
24115;1186278379194146816;Luizpraieiro;1819;opiniao! AQUI É SEM PAPO COM ESQUERDISTA!! BOLSONARO 2022👊🇧🇷;Santos, Brasil
24116;135077782;Zaldini;7837;🇧🇷Jair Bolsonaro - 22🇧🇷 🇧🇷Tarcísio - 10🇧🇷 🇧🇷Marcos Pontes - 222🇧🇷 🇧🇷Eduardo Bolsonaro-2222🇧🇷 🇧🇷Gil Diniz - 22120🇧🇷;EUA
24117;183844128;jccampos_rp;125;;
24119;709541404511510529;CvaBT;10;;
24123;1165650207108927490;brandonst4rk;526;👀;
24127;1275802393645649923;callmemica_;6128;Recifense morando em Maceió, engenheiro, apaixonado por música, fotografia e pets.;Maceió, Brasil
24132;58536181;Charlliee_;276;“Não deveis aceitar nada por ouvir falar, tampouco porque está nas escrituras.”;Brasil
24136;1107596429348999168;cristianomendrs;331;she has 97 mental illnesses and is banned from most public spaces;Piauí, Brasil
24137;183837771;Saviolaa;594;Marido da Denize👩🏼, Pai do Lucca 👶, Pai do Zico🐶, Flamengo 🔴⚫️.;Salvador
24139;1224135815539937283;MarcosP35356798;12;Cara de família, que adora trabalhar.;
24141;1244954764179275776;EvyGBorges;29;Médica Veterinária 🐾👩🏼‍⚕️;
24142;1277728653187702786;kewinmoya;170;Product Manager, strategy, business, and technology.;Sao Paulo, Brazil
24144;3583323976;csfreire2015;9;;
24150;1274527766554259456;BotelhoJosie;3;Pra quem tem fé a vida nunca tem fim;
24152;2717773351;gabrizzzela;238;;
24155;821859763185127424;OnassisVitu;102;Leonino sonhador e pai de pet;São Paulo, Brasil
24156;56605888;Di_mota;155;I don't know who you think I am;São Paulo, Brasil
24158;1265440844695449600;henriquemill1;214;just a lost soul swimming in a fish bowl;Vitória, Brasil
24161;1110976585023344641;TancreAlmeida;1097;Estou por aqui só de passagem mesmo...;São Gonçalo, Brasil
24162;77875471;SirWoman;84;Um camaleão com defeito na camuflagem... e alguns probleminhas mais;Curitiba
24165;130365813;_SabrinaFreitas;1275;🎭 Artista | 🎓Letras - UERJ 👩🏻‍🏫📚; Rio de Janeiro 
24166;1242047778;RUSHWOLFS;3069;• one is good but four is better • by grace, through faith • the sun, the moon, the truth • law and order • we are bulletproof •;
24167;83733792;ricardolepracs;3072;Bancário. Ex-jogador de CS 1.6, CS:GO e PUBG;Capão da Canoa/RS
24169;932258152359366657;denunciar_eles;197;🚨R E C L A M A - S I M 🆘;São Paulo, Brasil
24171;1111474659072110592;sarasararah;346;Dance in the pit and hail to the fire;
24172;960898854072840193;Ivanm_Palmeiras;4176;Palmeirense, aqui falaremos tudo sobre o Palmeiras ,Palmeiras contra tudo e contra todos.Amo muito meus filhos Gabriel , Guilherme e Rafaela ( autistas);São Paulo, Brasil
24176;3387880457;min_honorio;665;;Indaiatuba, Brasil
24180;3442549041;Abreu_eventos71;118;;Sorocaba, Brasil
24184;279592917;danielgalim;5388;Jesus em 1° lugar, depois família, bem depois o Galo. Sou Esquerda, se você é bolsominion não me siga. Aplicativo Ranking do Futebol.https://t.co/7ALkcTU1KP;Belo Horizonte, MG, Brasil
24186;299203519;Juliaabreu__;216;uma Princesa e uma Jóia preciosa 👩‍👧‍👧❤️;
24187;99170982;viniciusthv;356;🎓 Cientista Social ⛵ VascoDaGama🐲 FCPorto🐃 BoiCaprichoso;João Pessoa
24190;836678859902844933;xcrystallbabyx;225;;084
24191;15243587;dini_g_nee;110;Portuguese, ou inglês.I'll answer ambas.;São Paulo
24192;131262054;gismion;196;;Jaú
24193;114595702;winterduds_;1525;developer relations, partner at @cabanadoleitor, studying languages (ptbr-en) and german, crossfiter and writer || insta: jadyjacques;Brazil
24197;1117119490737803265;krystilacostaa;77;Historiadora ⏳;Alagoas, Brasil
24200;369732848;Rick_Manoel;15;Someone who want to know everthing;Joinville, Brasil
24203;1426562538;sartinifraga;79;;Rio Grande do Sul, Brasil
24204;1092087187670253568;rossini_yago;33;;São Paulo, Brasil
24207;199889099;claudinhamarcia;3576;CM #conservadora #família #patriota #direita E conhecereis a verdade, e a verdade vos libertará. João 8:32 Brasil acima de tudo Deus acima de todos 💚💛💙;Brasil
24212;910546039;Marcyo16;1;;
24214;74456890;BetoSanseverino;87;;Brazil
24216;895739368601681921;ourmunov;45;lemon curry?;
24218;413598535;junior_lgt;223;Torcedor do América-MG. Concurseiro. Advogado, Pós Graduado em Direito Processual Civil. Valorizando cada dia mais a vida!;BH
24219;942765979192438784;amanda_cetrim;450;;Inferno, Brasil
24222;135544000;lowfilife;70;Please don't confront me with my failures I had not forgotten them;sp brz
24225;50730153;kellyeliasf;1445;Mãe 🦸🏾‍♀️Crocheteira 🧶Costureira 🪡Bordadeira🪡Faxineira 🧹Doceira 🧁Fã de F1🏎São Paulina⚽️;Pirassununga -São Paulo
24226;9053882;xandao;724;é o q q vc falô?;Vitória - ES - Brasil
24227;1327217071890030593;ko_gomes;1;You can call me Susan if it makes you happy;
24228;1160335117379919872;TamiFerraz_;2;;
24229;155378786;juliagoiaba;861;Tudo que falo aqui tem data de validade! 🌈🦄;
24230;806863072333885440;Ale_BirkR;121;nem Deus sabe oq to fazendo da minha vida.;Sinop, Brasil
24231;762778786505121792;guimigliore90;28;;Sao Paulo, Brazil
24233;72637245;arnaldoarraes;796;;
24235;205492713;jeehvs;480;não levem a sério o que eu falo aqui;
24236;64832272;DuckPalestra;218;A vida é a arte de desenhar sem uma borracha.⚽️ - PaLmEiReNsE SIM SeNhOr?🇮🇹 🇳🇬🐽🐷       🌍 - Salvador, Baiano sou eu é você somos nós.;Salvador
24238;263474308;czoemp;86;29y // 🏳️‍🌈 // ESFP-A // @soldnoahxxz;
24245;2249548273;Vivsborges;366;22 anos 🍃  ♍  021 🐐 zootecnia UFRRJvirginiana;Rj
24247;961939298814693376;sarinhastardust;1446;;ela/dela
24248;1335663971353972758;guscavalcantt;240;@palmeiras | sp, 🇧🇷;
24250;1255656413118029824;davidkinjo;1;#### Tecnologia ###;Sao Paulo, Brazil
24252;2382843260;gremioan;403;Alguém cujo futuro é imprevisível;Paraná, Brasil
24253;1155190856724439042;sampaio19091;4917;Aqui falamos muito de vinhos, parrilla, cervejas, queijos e outras cositas más! 🍷🔥🥩🍖🧀🍻🧉🥊🥊;Porto Alegre
24254;19041395;larissamendes;1464;bobagens baseadas em fatos reais.;SC
24262;62586812;fedorgas;51;completamente desesperada desestruturada;Brazil
24263;1336387470594805762;Maugnak1;2;Amateur runner.Biomedical ScientistGovernment employee;
24264;1621041300;bla_bla_chris;309;só tô aqui pra postar besteira | Prof de História | INFJ;Capital do Ceará
24268;48898123;gabi_elah;674;;Brasil
24270;1283856184659804160;PremioiBest;5477;🏆 O maior prêmio do Brasil.👇 Saiba mais:;
24272;92614901;macarvalhoc3;120;🦁;Brasil
24273;47972197;Ricartiar;310;Apresenta e produz o #desplugado música acústica e o #podcastradioshow no Spotify #podcaster #musicproducer;Danbury, CT
24275;1250183011787816964;LEANDROTEIXBR;136;Cristão,Conservador nos costumes e liberal na economia.;Brasil
24277;1240835690012782599;Dinda92099109;757;#Conservadora#ApoiadoraDoPresidenteBolsonaro🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷;
24278;1107795375564435457;Alex129as;125;;Cacoal, Brasil
24279;108090463;lfcorullon;49;;The Space Between
24281;25101570;kboop;381;Pop Culture and Randomness;Porto Alegre / Brasil
24282;1325231746619731970;jaogeia;41;totalmente desocupada;São Paulo, Brasil
24283;837023124126314496;jailene_simoes;7;;
24284;948532321959010304;classiccarrot;94;;Sao Paulo, Brazil
24285;589556443;karolkirschnerr;428;• se eu ofender alguém peço que melhore pra eu não precisar ofender de novo.;Porto Alegre
24286;847527534;enzodepazzinir;1359;70% água 💧 30% vergonha alheia 🤡;Cruzeiro Esporte Clube
24287;45126076;whitetuliip;592;chupa que a cana é doce;New York City 
24289;333547646;_thalitasouza_;99;Ministério da Saúde adverte: Falta de Loucura causa uma vida Insana!!!;Pirapetinga
24292;1051617393062105088;pomperbrunis;150;Fiz o L sim, com toda convicção do mundo, pra isso mesmo. Tá achando ruim? Vai pra Ucrânia.Anistia nunca maisAqui a gente fala da vida e ri dos gado;Campos Novos, Brasil
24293;179702771;ahashuasha;698;ele nunca | #BiomedTwitterInsta: joaospironeli;Paris, France
24294;819617510140116994;IngridTaiz1;234;Eu ja fui bloqueada, desbloqueada, excluída, adicionada, odiada, amada, menos esquecida.. segue o baile bb! 😘♐;Londrina, Brasil
24295;26846394;rribeirodesign;156;;mogi das cruzes 
24298;4708937429;callmeisanow;118;Será que dá pra dar uma pausa na vida de vez em quando?;Brazil 
24299;19215834;Natysemarroba;1596;jornalista, fotógrafa e social media q fala Oq vem na cabeça aqui e também ajudo pessoas na Agência Crescente a se divulgarem mais de boa na internet!;Sao Paulo, Brazil
24300;23704785;filhadereis;425;Hugging trees, dancing with words and adopting cats since 1986. And playing FFXIV since 2016, so there's that. (she/her, PT-BR/EN);Rio de Janeiro - Brazil
24302;1052902259665842176;gabixxox_;1046;gremio foot ball porto alegrense • @shankarprates;onde o Grêmio estiver
24303;37770203;raphaellazvdo;184;Não fiz twitter para falar com artista, fiz pra falar com vocês pobres.;Goiás, Brasil
24304;1450077913;girlelitee;3259;𝒂𝒖𝒕𝒉𝒆𝒏𝒕𝒊𝒒𝒖𝒆;maraisa
24308;2938446473;agairret;213;•⚢• my whole life i’ve been on fire 🔥;
24312;729825666112356352;l2_bruna;250;;Vila Velha, Brasil
24315;1048588770147278848;gugstuitero;1077;fica decidido aq q o autor n se responsabiliza pelo suicidio do leitor;bh 
24317;1322978315817357317;ourclinez;1330;loving ashley benson a lifestyle.;corrigan’s
24318;41249956;JBDPMartins;100;"Trabalhador, entusiasta do mercado financeiro, ciclista e pai de duas jóias. ""Um país se faz com homens e livros""       Monteiro Lobato";São Paulo, Brasil
24323;33709702;eliasquiven;45;Bella ciao!;Brazil
24324;3088746077;gegebru_;77;🌸Até aqui nos ajudou o Senhor🍃🐶🐱⚖💉 ✝️🇧🇷;São Paulo, Brasil
24326;1042390043229388800;EuGiovannaPaola;207;;
24328;146994825;MarisMorgen;1279;Consulado do autismo no Twitter.;Maringá, Brasil
24331;30690285;MSampaio_RJ;107;I don't give a fuck!;Rio de Janeiro 
24333;198279765;um_azedume;359;O quadro de aflições que me consomem, o próprio Pedro Américo não pinta.;
24335;710933798851121156;lauinhaquite_;223;Gaúcha e colorada 🇦🇹;Porto Alegre, Brasil
24338;732925391409696770;bialopex_;2758;👋🏼;
24340;231929970;oincrivelbastos;243;;Rio de Janeiro
24341;58021644;jess___cristina;617;28. 1ª Assistente de Direção. Adoro cachorrinhos e não sou cinéfila.;São Paulo
24342;52492069;Djgeovani_;614;DJ,produtor e ex-bbb da edição -1.revendedor Avon e natura (não trabalhamos com Jequiti pq ela apoia o lixo);Brasil
24345;792420613537357824;tobiasmilton3;17;;
24346;1305187525498200070;bartellonichi;52;The Lord is my Shepherd, I lack nothing. Psalm 23;Mega City
24348;816464262;betimdadepre;185;"frustração em pessoa;silenciar e unfollow por conta da casa.what else should I engrave on my mind?";Curitiba, Brasil
24354;1010017293315608577;gaaabila;151;;casa do caralho 
24355;1013986556;mAndiOquiNHa_a;476;ah que pena seria | 90% bióloga;São Paulo, Brasil
24356;1098654110759440386;adreetoremember;111;um monte de tristezas, reclamações, música emo e vídeos de bichinhos;Sao Paulo, Brazil
24357;2320915163;dani_fabio03;9;;
24358;56186269;eco_laercio;384;Um tio com o coração despedaçado e sangrando até a morte pela perda prematura de seu menino, José Luiz Bolini. Zé, onde vc estiver, tio te ama!;ÜT: -22.881574,-43.48922
24359;859608432579682304;darthnojedi;54;enviado do fim;São Paulo, Brasil
24360;878046750166188032;xflickerbeat;324;chorando por this is us por tempo indeterminado;Sorocaba, SP ✈️ Londrina, PR
24361;56618332;aluaptrrs;261;;RN
24364;1310646858772090880;pepita_vitoria;0;Sou a Pepita Vitória, pequenina pedra preciosa, a jóia rara da vovó, da mamãe e do papai, anjinho de Deus que veio do céu para espalhar o amor e a alegria ❤️;Barra  RJ
24369;16290769;lilabarbieri;129;♏;São Paulo, Brasil
24370;1294356643845742594;PaulocesarNery6;4; Toda religião simplesmente desenvolveu-se com base no medo, ganância, imaginação e poesia.;
24373;27561208;dessamontrezor;207;"""Have courage and be kind! Where there is kindness, there is goodness and where there is goodness, there is magic""";Rio de Janeiro, BR
24374;960604024629350400;daniellynicola;2;;
24376;184041809;Lella_Soares;686;32 -Virginiana -Tricolor do Arruda -Biomédica patologista clínica -Hematologia e hemoterapia -Docência em saúde -Pernambuco - São Paulo. 💕;São Paulo, Brasil
24379;158119726;gyn_sarinha;394;romantica dramatica tenho um gato;Goiânia
24381;881322114841796608;abeadarte;1714;cantora e compositora que canta sobre veganismo e analisa musica nas redes - ouve a IGNORÂNCIA que eu tenho muito orgulho dessa hein;
24383;64472799;MyrianDauer;4536;Católica Apostólica e Conservadora.Formada em publicidade e jornalismo. Patriota, casada e mãe.Lutarei com Bolsonaro pelo Brasil que acreditamos!;Brasil/SP
24384;1280646274908389377;AnaDslandes;47;estudo umas línguas, dou umas aulinhas. mãe de gente e mãe de planta. e não sou mais mãe de cachorro 🥺;Rio de Janeiro, Brasil
24389;65442566;iasmimvieira;664;bissexual biscate e bipolar;Na casa do caralho
24390;1287702483431821313;ligus20;86;Resistência;
24391;1087384105711480833;_Camila_Giovana;322;;São Paulo, Brasil
24392;1237508942911221761;gi_lapenta;105;Se declare antes que o mundo acabe! 🏳️‍🌈🦛;Na sua
24395;910522816142958592;PetzBh;23;Fotógrafo amante do Cruzeiro 🦊;Fenda do Biquini, BH, MG
24397;937654660428652546;euchanepo;13;;
24399;289529834;sarafraseando;325;completamente abluble das ideias.;
24400;4280028022;Inconveniente;602;;São Paulo, Brasil
24402;3401495398;isacanut;211;Faça mais do que existir.                               Insta: isacanut;São Paulo, Brasil
24405;320201489;vulgoiel;867;remo e cerveja;São Luis, Brasil
24407;37058275;amelolaris;548;Meramente ilustrativa. ☀️♏/🪞♌/🌙♒ - ✨🪬⚔️;
24409;1322676382267297792;Andr50448733;3;gatão;
24410;813315348338450432;pedro_henr56;211;;Brazil
24411;1233702107414454272;ThiagoJ49858016;1;;
24415;1319016221539471361;ichhabkeineIust;28;Everybody loves a joke, but no one likes a fool.;
24419;815836026;afrocyberqueer;311;tweets sem compromisso com a realidade.ela/dela • 🏳️‍🌈🏳️‍⚧️ bi • nb • não mono;salvador 
24420;1229574705541238787;FranciscaRitaL3;62;;Fortaleza, Brazil
24422;1116304854111141889;Evilzio5;2836;A civilização, a democracia e a solidariedade, sempre acabam vencendo a ganancia, o autoritarismo e o individualismo.;Belo Horizonte, Brasil
24423;1250875002448154633;Marquestrubat;106;🍀 17y 🍀 virginiana 🍀 botafoguense Você é o que escolhe ser insta: Geovana Marques💙mamãe do Zack 💙;São João de Meriti, Brasil
24425;55356202;ppinotti;143;Palmeirense Londrinense;Santa Barbara, CA
24427;1017034828808679424;coldlivehed;242;https://t.co/GJeZWswmb9 • 16.1♡;scorpio
24429;3434109106;LexLatin;10627;¡Bienvenido a LexLatin! La mejor cobertura informativa sobre el mundo legal latinoamericano.;Reino Unido
24430;48002174;thaylunz;611;Psicóloga, Publicitária, reaprendendo a viver e a sorrir, apaixonada pelas Mídias Sociais, games, animais, lugares e pessoas.;Vitória - ES - Brazil
24432;1856217072;vishdeuruim1;542;Ando lendo Maquiavel, mas assim como Jorge, escolhi ser amado.;Hell de Janeiro
24433;1007351881860083712;quemamou_;65;Tentando ser forte e corajosa;Brasil
24435;1107630479921106945;Gaybsss;589;Tell Them Storiesele/dele;
24437;164103650;borgesg_;273;Sim, é verdade, você sabe, não somos perfeitos -@thewanted ♥   https://t.co/ohfAXjqvv7;Brasil
24438;2478664080;FabioBtk;812;Curta a vida que a vida é curta;
24439;1231825673246953474;LuizCSCosta_;169;tô de saco cheio do identitarismo. 😡#LGBforaTQIA#LGBsemTQIA;
24448;46760527;noschlager;641;cansei de tentar levar isto a sério;rio de janeiro
24450;1263261002663165952;blumenfildt;1104;רבי ספּעשאַלייזיז אין עסן מיניאַן קעשענע טאָכעס און שטעלן האָרן אויף די שטערן פון מיליטער מענטשן און פאַשאַס אין אַלגעמיין.;Telavive 
24454;1085257057958326272;beenyoux;2301;that's bizzle on his finest;christmas eve.
24459;48566579;LuizFilipeSena;250;Eu torço contra o vento!!;Minas Gerais - Brazil
24460;1233859840021344257;betao_filho;447;Essa conta do Twitter está com os dias contados;Brasília, Brasil
24463;57841928;abtrz;1187;jornalista, mas não aqui | meio de Pernambuco, meio do Ceará;Fortaleza, Brasil
24464;3866423657;underllyne;167;conversando água na internet desde os tempos de bate-papo uol;
24465;1037466451463073793;aknnxa;364;a paz é um diploma que se recebe na morte;
24466;268805862;_ItsErica;504;Instagram @_ericaferreiira;São Paulo, Brasil
24467;537499020;_mlls;532;;
24470;1332355211806072833;EstagiarioSinc2;0;Contando as verdades que ninguém quer te falar. Ajudando os clientes desesperados.obs: Esse perfil não é vinculado a nenhuma empresa de varejo.;
24473;88705971;denebrhode;181;Deceased. A ghost annoying nonstop since early 70's. Printing humanity's bad takes just for for fun since 2000.*account devoted to the cult of Unsinkable Sam*;Haunting, pestering, howling
24475;1273376384593920000;Jssica18914606;11;;
24481;969441143820836870;afishcalledjoy;196;tentando ser o que dá enquanto posso;Falkland Islands (Malvinas)
24482;17066825;DuMartins;929;;
24483;54107932;lloracduda;304;Não li e não concordo com os Termos de Uso;Santo André | SP ⓟ
24484;290241596;hchigueo;34;;
24485;58202830;gobatso;2073;;
24488;33306196;julessamambaia;87;O que pode destruir a esperança? 🐶😺❤️;Brazil
24491;1021864098424922112;dontucallhimbae;914;fan account;yep
